year,month,day,avg_temperature,precipitation,dayofyear
2009,7,17,23.3,0.0,198
2009,7,16,19.64,0.0,197
2009,7,15,18.85,0.0,196
2009,7,14,17.35,0.0,195
2009,7,13,15.7,0.0,194
2009,7,12,18.1,0.0,193
2009,7,11,19.3,0.0,192
2009,7,10,18.45,0.0,191
2009,7,9,17.0,0.0,190
2009,7,8,15.2,5.4,189
2009,7,7,12.89,7.6,188
2009,7,6,16.1,0.4,187
2009,7,5,18.7,0.0,186
2009,7,4,18.6,0.0,185
2009,7,3,18.6,0.0,184
2009,7,2,17.04,0.0,183
2009,7,1,16.3,0.0,182
2009,6,30,16.1,0.0,181
2009,6,29,14.95,0.0,180
2009,6,28,15.75,0.0,179
2009,6,27,16.39,1.2,178
2009,6,26,16.05,0.0,177
2009,6,25,16.85,2.0,176
2009,6,24,16.35,7.6,175
2009,6,23,15.25,0.0,174
2009,6,22,15.3,0.0,173
2009,6,21,15.95,0.0,172
2009,6,20,15.8,0.0,171
2009,6,19,17.95,0.0,170
2009,6,18,18.6,0.0,169
2009,6,17,18.8,0.0,168
2009,6,16,17.2,0.0,167
2009,6,15,16.89,0.0,166
2009,6,14,16.14,0.0,165
2009,6,13,18.39,0.0,164
2009,6,12,17.25,0.0,163
2009,6,11,17.8,0.0,162
2009,6,10,18.7,0.0,161
2009,6,9,17.35,0.0,160
2009,6,8,17.85,0.0,159
2009,6,7,17.89,0.0,158
2009,6,6,17.85,0.0,157
2009,6,5,19.5,0.0,156
2009,6,4,20.3,0.0,155
2009,6,3,19.89,0.0,154
2009,6,2,19.35,0.0,153
2009,6,1,18.14,0.0,152
2009,5,31,16.35,0.0,151
2009,5,30,16.04,0.0,150
2009,5,29,18.7,0.0,149
2009,5,28,14.55,0.0,148
2009,5,27,12.85,0.0,147
2009,5,26,14.6,12.8,146
2009,5,25,14.2,0.0,145
2009,5,24,13.1,0.0,144
2009,5,23,13.8,0.0,143
2009,5,22,12.2,0.0,142
2009,5,21,12.2,0.0,141
2009,5,20,12.3,0.0,140
2009,5,19,11.75,0.2,139
2009,5,18,14.1,5.6,138
2009,5,17,17.0,0.0,137
2009,5,16,14.7,0.0,136
2009,5,15,11.8,0.0,135
2009,5,14,10.3,3.0,134
2009,5,13,8.5,9.2,133
2009,5,12,9.05,3.6,132
2009,5,11,12.0,11.2,131
2009,5,10,11.2,0.8,130
2009,5,9,10.14,0.0,129
2009,5,8,10.45,0.0,128
2009,5,7,11.25,0.4,127
2009,5,6,9.75,8.6,126
2009,5,5,11.4,2.4,125
2009,5,4,12.3,8.2,124
2009,5,3,10.8,0.0,123
2009,5,2,12.05,5.8,122
2009,5,1,12.25,0.0,121
2009,4,30,12.5,0.0,120
2009,4,29,11.3,0.0,119
2009,4,28,11.7,0.0,118
2009,4,27,10.65,0.0,117
2009,4,26,8.8,0.0,116
2009,4,25,9.69,0.0,115
2009,4,24,8.69,0.0,114
2009,4,23,7.55,0.0,113
2009,4,22,9.55,0.0,112
2009,4,21,11.9,0.4,111
2009,4,20,14.6,0.4,110
2009,4,19,11.55,3.2,109
2009,4,18,8.8,0.0,108
2009,4,17,11.4,11.2,107
2009,4,16,9.15,0.4,106
2009,4,15,8.25,0.0,105
2009,4,14,5.85,0.0,104
2009,4,13,8.1,0.0,103
2009,4,12,9.25,20.2,102
2009,4,11,9.6,4.8,101
2009,4,10,8.5,0.4,100
2009,4,9,9.75,2.6,99
2009,4,8,8.8,0.0,98
2009,4,7,8.44,0.0,97
2009,4,6,9.19,0.0,96
2009,4,5,7.35,0.0,95
2009,4,4,6.25,0.0,94
2009,4,3,6.85,0.0,93
2009,4,2,5.09,8.6,92
2009,4,1,3.8,25.4,91
2009,3,31,6.7,5.6,90
2009,3,30,6.1,9.8,89
2009,3,29,5.1,0.0,88
2009,3,28,5.35,0.8,87
2009,3,27,7.75,0.0,86
2009,3,26,4.94,0.0,85
2009,3,25,6.4,0.0,84
2009,3,24,7.05,7.4,83
2009,3,23,4.7,6.0,82
2009,3,22,4.5,0.0,81
2009,3,21,3.25,0.0,80
2009,3,20,7.35,11.4,79
2009,3,19,7.0,13.6,78
2009,3,18,6.0,3.6,77
2009,3,17,6.1,1.4,76
2009,3,16,5.55,0.6,75
2009,3,15,4.15,8.6,74
2009,3,14,6.0,11.4,73
2009,3,13,5.0,0.4,72
2009,3,12,1.55,0.0,71
2009,3,11,-0.75,0.0,70
2009,3,10,-1.5,0.0,69
2009,3,9,0.35,5.4,68
2009,3,8,1.25,0.0,67
2009,3,7,4.2,0.6,66
2009,3,6,2.45,0.0,65
2009,3,5,5.0,0.2,64
2009,3,4,5.05,0.0,63
2009,3,3,5.8,4.2,62
2009,3,2,9.65,3.8,61
2009,3,1,9.25,9.8,60
2009,2,28,4.2,0.2,59
2009,2,27,3.84,0.0,58
2009,2,26,-0.39,1.0,57
2009,2,25,3.59,3.6,56
2009,2,24,7.44,3.8,55
2009,2,23,9.55,12.0,54
2009,2,22,7.05,8.0,53
2009,2,21,2.6,0.0,52
2009,2,20,4.55,0.0,51
2009,2,19,2.95,0.0,50
2009,2,18,3.95,0.0,49
2009,2,17,4.94,0.0,48
2009,2,16,1.54,0.0,47
2009,2,15,2.2,0.0,46
2009,2,14,3.0,0.0,45
2009,2,13,1.7,0.0,44
2009,2,12,3.25,0.0,43
2009,2,11,3.7,1.2,42
2009,2,10,1.9,1.0,41
2009,2,9,3.55,1.8,40
2009,2,8,4.4,0.4,39
2009,2,7,4.75,0.0,38
2009,2,6,4.45,2.0,37
2009,2,5,6.3,2.0,36
2009,2,4,6.0,0.0,35
2009,2,3,4.3,0.0,34
2009,2,2,4.4,1.4,33
2009,2,1,2.25,18.4,32
2009,1,31,3.09,0.0,31
2009,1,30,4.5,0.2,30
2009,1,29,3.85,0.6,29
2009,1,28,3.55,0.0,28
2009,1,27,0.55,3.6,27
2009,1,26,-1.95,0.0,26
2009,1,25,0.05,0.0,25
2009,1,24,-0.34,0.0,24
2009,1,23,1.5,0.0,23
2009,1,22,0.35,0.0,22
2009,1,21,0.09,0.0,21
2009,1,20,0.5,0.0,20
2009,1,19,1.55,0.0,19
2009,1,18,2.0,0.0,18
2009,1,17,1.3,0.0,17
2009,1,16,1.95,0.0,16
2009,1,15,2.8,0.0,15
2009,1,14,2.8,0.0,14
2009,1,13,5.45,0.6,13
2009,1,12,5.55,1.6,12
2009,1,11,4.45,2.6,11
2009,1,10,2.2,34.0,10
2009,1,9,2.4,1.6,9
2009,1,8,5.15,7.0,8
2009,1,7,5.9,14.6,7
2009,1,6,3.59,28.6,6
2009,1,5,1.85,4.2,5
2009,1,4,1.9,13.8,4
2009,1,3,-0.85,6.8,3
2009,1,2,-1.15,0.0,2
2009,1,1,1.45,9.6,1
2008,12,31,2.95,6.6,366
2008,12,30,1.55,0.6,365
2008,12,29,2.9,8.8,364
2008,12,28,1.54,0.6,363
2008,12,27,2.15,12.8,362
2008,12,26,-1.95,25.6,361
2008,12,25,-0.75,3.0,360
2008,12,24,-0.84,26.2,359
2008,12,23,-7.0,0.0,358
2008,12,22,-2.4,10.0,357
2008,12,21,-3.9,28.6,356
2008,12,20,-10.25,0.0,355
2008,12,19,-7.6,0.0,354
2008,12,18,-5.19,0.0,353
2008,12,17,-2.0,3.6,352
2008,12,16,-5.05,0.0,351
2008,12,15,-3.7,0.0,350
2008,12,14,-2.35,3.6,349
2008,12,13,0.8,0.0,348
2008,12,12,2.65,31.6,347
2008,12,11,3.9,0.0,346
2008,12,10,6.45,2.6,345
2008,12,9,6.5,13.6,344
2008,12,8,5.3,0.8,343
2008,12,7,6.69,2.2,342
2008,12,6,6.85,9.0,341
2008,12,5,4.65,0.2,340
2008,12,4,3.55,0.0,339
2008,12,3,5.65,0.0,338
2008,12,2,8.55,0.6,337
2008,12,1,8.5,6.6,336
2008,11,30,9.55,1.2,335
2008,11,29,8.5,19.2,334
2008,11,28,7.19,34.6,333
2008,11,27,3.7,1.0,332
2008,11,26,3.35,0.0,331
2008,11,25,6.35,3.2,330
2008,11,24,4.39,0.0,329
2008,11,23,4.55,0.0,328
2008,11,22,6.2,0.0,327
2008,11,21,5.45,6.8,326
2008,11,20,5.55,5.6,325
2008,11,19,5.6,0.0,324
2008,11,18,7.4,0.0,323
2008,11,17,9.69,0.0,322
2008,11,16,10.7,0.0,321
2008,11,15,10.05,0.4,320
2008,11,14,7.1,1.2,319
2008,11,13,7.75,0.0,318
2008,11,12,11.55,3.6,317
2008,11,11,9.05,21.2,316
2008,11,10,10.85,4.4,315
2008,11,9,10.7,4.6,314
2008,11,8,12.9,6.0,313
2008,11,7,11.15,20.4,312
2008,11,6,8.19,22.4,311
2008,11,5,6.5,0.0,310
2008,11,4,8.0,2.6,309
2008,11,3,8.1,10.4,308
2008,11,2,11.05,6.4,307
2008,11,1,11.7,1.8,306
2008,10,31,12.55,15.2,305
2008,10,30,10.89,3.4,304
2008,10,29,11.25,0.0,303
2008,10,28,8.9,0.0,302
2008,10,27,6.4,0.0,301
2008,10,26,6.2,0.0,300
2008,10,25,8.44,0.2,299
2008,10,24,7.85,0.4,298
2008,10,23,8.75,2.0,297
2008,10,22,8.69,0.0,296
2008,10,21,8.4,0.0,295
2008,10,20,11.05,5.0,294
2008,10,19,7.19,0.0,293
2008,10,18,8.8,0.0,292
2008,10,17,12.1,12.8,291
2008,10,16,9.25,13.2,290
2008,10,15,6.9,0.8,289
2008,10,14,8.64,0.0,288
2008,10,13,10.39,14.6,287
2008,10,12,10.5,0.0,286
2008,10,11,6.75,0.0,285
2008,10,10,7.19,0.0,284
2008,10,9,6.65,0.0,283
2008,10,8,8.65,0.0,282
2008,10,7,13.5,0.2,281
2008,10,6,11.6,4.2,280
2008,10,5,11.1,1.2,279
2008,10,4,14.39,11.8,278
2008,10,3,15.35,8.8,277
2008,10,2,15.05,5.8,276
2008,10,1,16.2,0.0,275
2008,9,30,15.9,0.0,274
2008,9,29,12.7,0.0,273
2008,9,28,11.5,0.0,272
2008,9,27,14.05,0.0,271
2008,9,26,14.8,0.2,270
2008,9,25,12.64,11.2,269
2008,9,24,13.5,5.4,268
2008,9,23,11.25,0.2,267
2008,9,22,12.95,0.0,266
2008,9,21,14.75,7.2,265
2008,9,20,12.89,5.8,264
2008,9,19,15.05,0.0,263
2008,9,18,13.6,0.0,262
2008,9,17,17.8,0.0,261
2008,9,16,15.75,0.0,260
2008,9,15,16.95,0.0,259
2008,9,14,15.1,0.0,258
2008,9,13,14.9,0.0,257
2008,9,12,15.6,0.0,256
2008,9,11,14.9,0.0,255
2008,9,10,14.4,0.0,254
2008,9,9,15.15,0.0,253
2008,9,8,16.0,0.0,252
2008,9,7,16.8,0.0,251
2008,9,6,16.3,0.0,250
2008,9,5,16.05,0.0,249
2008,9,4,14.55,0.0,248
2008,9,3,13.55,0.0,247
2008,9,2,13.5,0.6,246
2008,9,1,13.2,0.0,245
2008,8,31,13.2,0.0,244
2008,8,30,14.05,0.0,243
2008,8,29,17.95,0.4,242
2008,8,28,14.7,5.8,241
2008,8,27,16.0,4.2,240
2008,8,26,14.64,16.4,239
2008,8,25,15.1,0.0,238
2008,8,24,17.1,17.6,237
2008,8,23,20.04,0.0,236
2008,8,22,16.54,0.0,235
2008,8,21,16.2,5.8,234
2008,8,20,15.39,7.6,233
2008,8,19,18.0,7.8,232
2008,8,18,18.2,0.4,231
2008,8,17,23.3,0.2,230
2008,8,16,21.7,0.0,229
2008,8,15,22.15,0.0,228
2008,8,14,21.0,0.0,227
2008,8,13,19.25,0.0,226
2008,8,12,18.0,0.0,225
2008,8,11,17.3,0.0,224
2008,8,10,17.2,0.0,223
2008,8,9,17.25,2.2,222
2008,8,8,17.55,0.0,221
2008,8,7,21.15,0.0,220
2008,8,6,21.85,0.0,219
2008,8,5,19.55,0.0,218
2008,8,4,17.75,0.0,217
2008,8,3,16.45,0.0,216
2008,8,2,16.6,0.0,215
2008,8,1,15.35,7.4,214
2008,7,31,13.8,2.2,213
2008,7,30,16.7,0.0,212
2008,7,29,15.4,13.2,211
2008,7,28,16.39,0.0,210
2008,7,27,18.64,0.0,209
2008,7,26,18.64,0.0,208
2008,7,25,18.39,0.0,207
2008,7,24,17.2,0.0,206
2008,7,23,16.5,0.0,205
2008,7,22,17.35,0.0,204
2008,7,21,17.85,0.0,203
2008,7,20,18.95,0.0,202
2008,7,19,17.64,0.0,201
2008,7,18,16.79,0.0,200
2008,7,17,17.25,0.0,199
2008,7,16,18.64,0.0,198
2008,7,15,17.5,0.0,197
2008,7,14,18.55,0.0,196
2008,7,13,19.2,0.0,195
2008,7,12,19.14,0.0,194
2008,7,11,16.6,0.0,193
2008,7,10,17.3,0.0,192
2008,7,9,18.0,0.0,191
2008,7,8,19.14,0.0,190
2008,7,7,16.8,0.0,189
2008,7,6,17.14,0.0,188
2008,7,5,19.05,0.2,187
2008,7,4,18.55,0.0,186
2008,7,3,19.45,0.2,185
2008,7,2,18.75,0.0,184
2008,7,1,19.1,0.0,183
2008,6,30,21.85,0.0,182
2008,6,29,21.5,0.0,181
2008,6,28,18.89,0.0,180
2008,6,27,16.04,0.0,179
2008,6,26,14.0,0.0,178
2008,6,25,16.39,0.0,177
2008,6,24,16.2,0.0,176
2008,6,23,13.8,0.0,175
2008,6,22,15.4,0.2,174
2008,6,21,18.0,0.0,173
2008,6,20,15.85,0.0,172
2008,6,19,13.75,0.0,171
2008,6,18,13.9,0.0,170
2008,6,17,13.95,0.0,169
2008,6,16,15.6,0.0,168
2008,6,15,13.15,0.0,167
2008,6,14,13.45,0.0,166
2008,6,13,14.35,0.0,165
2008,6,12,14.65,0.0,164
2008,6,11,12.8,0.0,163
2008,6,10,10.55,0.0,162
2008,6,9,9.19,14.4,161
2008,6,8,11.5,1.4,160
2008,6,7,13.85,0.4,159
2008,6,6,11.5,4.6,158
2008,6,5,10.25,11.8,157
2008,6,4,12.8,0.6,156
2008,6,3,11.45,9.6,155
2008,6,2,13.6,0.0,154
2008,6,1,13.25,0.0,153
2008,5,31,13.14,0.0,152
2008,5,30,12.1,0.0,151
2008,5,29,12.35,0.0,150
2008,5,28,15.85,0.0,149
2008,5,27,15.75,0.0,148
2008,5,26,16.85,0.4,147
2008,5,25,18.75,0.0,146
2008,5,24,16.05,0.0,145
2008,5,23,13.1,0.0,144
2008,5,22,12.39,0.0,143
2008,5,21,12.7,0.0,142
2008,5,20,13.89,3.8,141
2008,5,19,10.4,1.4,140
2008,5,18,17.35,0.0,139
2008,5,17,20.65,0.0,138
2008,5,16,14.0,0.0,137
2008,5,15,13.95,0.0,136
2008,5,14,11.85,10.2,135
2008,5,13,9.85,17.0,134
2008,5,12,9.85,0.0,133
2008,5,11,9.94,1.8,132
2008,5,10,11.65,1.0,131
2008,5,9,9.69,0.0,130
2008,5,8,10.39,0.0,129
2008,5,7,9.9,0.0,128
2008,5,6,11.5,0.0,127
2008,5,5,12.4,0.0,126
2008,5,4,9.94,0.0,125
2008,5,3,9.75,6.6,124
2008,5,2,9.1,1.0,123
2008,5,1,9.65,0.0,122
2008,4,30,8.1,0.0,121
2008,4,29,7.95,0.2,120
2008,4,28,11.0,13.2,119
2008,4,27,11.39,2.0,118
2008,4,26,8.1,0.0,117
2008,4,25,8.0,0.0,116
2008,4,24,9.3,0.0,115
2008,4,23,8.85,0.0,114
2008,4,22,7.1,0.0,113
2008,4,21,5.75,0.2,112
2008,4,20,3.75,0.0,111
2008,4,19,4.3,5.2,110
2008,4,18,4.0,6.2,109
2008,4,17,9.5,0.0,108
2008,4,16,8.89,0.0,107
2008,4,15,8.35,0.2,106
2008,4,14,7.55,0.0,105
2008,4,13,10.4,0.8,104
2008,4,12,11.35,0.0,103
2008,4,11,9.69,0.0,102
2008,4,10,8.1,0.4,101
2008,4,9,6.2,1.2,100
2008,4,8,7.0,1.0,99
2008,4,7,7.3,20.4,98
2008,4,6,7.6,3.6,97
2008,4,5,6.85,1.0,96
2008,4,4,6.5,6.6,95
2008,4,3,5.95,0.0,94
2008,4,2,4.89,0.0,93
2008,4,1,2.54,0.0,92
2008,3,31,4.95,0.0,91
2008,3,30,4.85,2.4,90
2008,3,29,4.6,4.0,89
2008,3,28,2.7,4.2,88
2008,3,27,5.09,0.0,87
2008,3,26,5.75,3.2,86
2008,3,25,4.85,3.4,85
2008,3,24,6.65,0.0,84
2008,3,23,6.45,6.4,83
2008,3,22,6.35,0.0,82
2008,3,21,5.45,2.2,81
2008,3,20,6.1,4.4,80
2008,3,19,6.4,5.0,79
2008,3,18,5.75,0.0,78
2008,3,17,5.85,5.8,77
2008,3,16,4.0,3.2,76
2008,3,15,7.7,0.4,75
2008,3,14,6.15,2.0,74
2008,3,13,6.5,0.6,73
2008,3,12,5.7,0.0,72
2008,3,11,7.65,1.2,71
2008,3,10,9.4,7.4,70
2008,3,9,7.3,0.0,69
2008,3,8,7.95,2.4,68
2008,3,7,8.55,4.0,67
2008,3,6,5.09,0.6,66
2008,3,5,3.75,0.0,65
2008,3,4,4.15,0.0,64
2008,3,3,4.3,8.8,63
2008,3,2,4.75,2.8,62
2008,3,1,7.15,0.8,61
2008,2,29,8.65,2.4,60
2008,2,28,8.55,0.0,59
2008,2,27,8.0,2.6,58
2008,2,26,8.85,0.2,57
2008,2,25,6.95,0.0,56
2008,2,24,6.85,0.0,55
2008,2,23,8.0,1.6,54
2008,2,22,9.15,0.0,53
2008,2,21,5.05,0.0,52
2008,2,20,7.65,1.0,51
2008,2,19,4.45,0.0,50
2008,2,18,3.34,0.0,49
2008,2,17,2.9,0.0,48
2008,2,16,5.44,0.4,47
2008,2,15,4.45,9.0,46
2008,2,14,3.3,0.0,45
2008,2,13,4.75,0.0,44
2008,2,12,7.8,3.4,43
2008,2,11,4.09,11.6,42
2008,2,10,6.2,0.0,41
2008,2,9,6.05,5.2,40
2008,2,8,7.05,0.0,39
2008,2,7,5.35,5.4,38
2008,2,6,2.95,7.4,37
2008,2,5,4.0,15.6,36
2008,2,4,0.15,1.2,35
2008,2,3,1.8,0.0,34
2008,2,2,2.85,0.4,33
2008,2,1,3.9,1.2,32
2008,1,31,4.05,2.2,31
2008,1,30,1.1,6.2,30
2008,1,29,0.39,6.8,29
2008,1,28,-0.94,0.0,28
2008,1,27,0.34,0.0,27
2008,1,26,1.3,3.2,26
2008,1,25,0.45,0.0,25
2008,1,24,0.14,0.0,24
2008,1,23,-0.1,0.0,23
2008,1,22,-0.49,0.0,22
2008,1,21,0.34,0.0,21
2008,1,20,2.0,0.0,20
2008,1,19,2.3,13.0,19
2008,1,18,2.6,0.0,18
2008,1,17,1.3,0.0,17
2008,1,16,0.6,0.0,16
2008,1,15,1.05,0.0,15
2008,1,14,4.95,17.8,14
2008,1,13,5.6,0.8,13
2008,1,12,6.5,4.8,12
2008,1,11,7.65,4.0,11
2008,1,10,3.25,32.4,10
2008,1,9,3.75,4.6,9
2008,1,8,2.19,11.0,8
2008,1,7,3.35,3.8,7
2008,1,6,3.05,5.4,6
2008,1,5,7.1,1.2,5
2008,1,4,7.65,7.2,4
2008,1,3,6.85,2.2,3
2008,1,2,5.5,11.0,2
2008,1,1,2.75,0.0,1
2007,12,31,1.5,0.0,365
2007,12,30,3.45,0.0,364
2007,12,29,2.3,2.8,363
2007,12,28,3.1,5.2,362
2007,12,27,1.65,15.4,361
2007,12,26,2.7,0.6,360
2007,12,25,2.25,11.6,359
2007,12,24,3.9,0.0,358
2007,12,23,5.19,10.6,357
2007,12,22,3.0,18.4,356
2007,12,21,0.44,2.6,355
2007,12,20,4.3,0.0,354
2007,12,19,5.25,12.2,353
2007,12,18,1.95,12.8,352
2007,12,17,4.75,1.4,351
2007,12,16,7.9,1.8,350
2007,12,15,6.1,4.8,349
2007,12,14,4.34,7.2,348
2007,12,13,2.7,14.0,347
2007,12,12,3.05,0.4,346
2007,12,11,2.6,1.8,345
2007,12,10,0.25,0.0,344
2007,12,9,-0.89,0.0,343
2007,12,8,-0.75,0.0,342
2007,12,7,1.4,0.0,341
2007,12,6,3.45,0.0,340
2007,12,5,6.6,0.0,339
2007,12,4,10.7,11.6,338
2007,12,3,7.35,46.4,337
2007,12,2,0.05,25.8,336
2007,12,1,-1.05,3.2,335
2007,11,30,1.05,0.0,334
2007,11,29,3.55,0.4,333
2007,11,28,2.75,5.8,332
2007,11,27,3.5,0.0,331
2007,11,26,2.04,21.0,330
2007,11,25,4.0,0.0,329
2007,11,24,3.05,0.0,328
2007,11,23,1.9,0.0,327
2007,11,22,1.65,0.0,326
2007,11,21,3.0,0.0,325
2007,11,20,3.35,0.0,324
2007,11,19,2.65,4.2,323
2007,11,18,5.25,0.0,322
2007,11,17,6.44,12.4,321
2007,11,16,10.6,3.2,320
2007,11,15,9.4,11.0,319
2007,11,14,5.0,1.4,318
2007,11,13,6.8,0.0,317
2007,11,12,9.69,7.6,316
2007,11,11,8.15,2.6,315
2007,11,10,9.75,8.8,314
2007,11,9,11.55,5.6,313
2007,11,8,10.39,5.6,312
2007,11,7,9.9,4.0,311
2007,11,6,6.69,8.0,310
2007,11,5,5.25,0.0,309
2007,11,4,8.44,0.8,308
2007,11,3,8.75,10.8,307
2007,11,2,4.5,1.8,306
2007,11,1,6.5,1.2,305
2007,10,31,6.55,0.4,304
2007,10,30,6.9,0.0,303
2007,10,29,8.85,2.6,302
2007,10,28,8.1,4.2,301
2007,10,27,5.7,0.2,300
2007,10,26,5.65,0.0,299
2007,10,25,7.15,0.0,298
2007,10,24,11.14,3.2,297
2007,10,23,12.8,0.0,296
2007,10,22,11.2,12.2,295
2007,10,21,9.19,25.6,294
2007,10,20,9.15,2.0,293
2007,10,19,8.9,27.2,292
2007,10,18,8.14,24.4,291
2007,10,17,9.5,14.6,290
2007,10,16,9.39,6.6,289
2007,10,15,11.2,1.8,288
2007,10,14,10.1,0.0,287
2007,10,13,10.3,0.0,286
2007,10,12,10.35,0.0,285
2007,10,11,11.6,0.0,284
2007,10,10,13.6,5.0,283
2007,10,9,12.25,2.2,282
2007,10,8,8.35,0.0,281
2007,10,7,11.45,5.8,280
2007,10,6,8.94,8.4,279
2007,10,5,7.7,0.0,278
2007,10,4,9.6,0.8,277
2007,10,3,9.9,1.4,276
2007,10,2,11.25,5.2,275
2007,10,1,11.9,1.4,274
2007,9,30,10.4,44.0,273
2007,9,29,9.35,8.4,272
2007,9,28,10.9,0.0,271
2007,9,27,12.35,1.4,270
2007,9,26,13.5,0.0,269
2007,9,25,12.75,1.0,268
2007,9,24,11.7,1.8,267
2007,9,23,11.85,0.0,266
2007,9,22,13.8,0.0,265
2007,9,21,12.64,6.4,264
2007,9,20,12.7,2.6,263
2007,9,19,11.7,0.0,262
2007,9,18,11.64,0.4,261
2007,9,17,13.7,0.0,260
2007,9,16,13.7,3.2,259
2007,9,15,15.0,0.0,258
2007,9,14,16.64,0.0,257
2007,9,13,15.39,0.0,256
2007,9,12,16.2,0.0,255
2007,9,11,17.39,0.0,254
2007,9,10,16.95,0.0,253
2007,9,9,16.75,0.0,252
2007,9,8,14.4,0.0,251
2007,9,7,15.14,0.0,250
2007,9,6,15.8,0.0,249
2007,9,5,16.85,0.0,248
2007,9,4,17.7,0.8,247
2007,9,3,17.14,2.6,246
2007,9,2,15.8,1.0,245
2007,9,1,15.35,0.0,244
2007,8,31,17.0,0.0,243
2007,8,30,20.35,0.0,242
2007,8,29,19.45,0.0,241
2007,8,28,16.95,0.0,240
2007,8,27,15.25,0.0,239
2007,8,26,17.2,2.0,238
2007,8,25,17.1,0.8,237
2007,8,24,19.45,0.0,236
2007,8,23,17.75,0.0,235
2007,8,22,17.8,0.0,234
2007,8,21,18.2,0.8,233
2007,8,20,17.55,0.4,232
2007,8,19,17.3,1.4,231
2007,8,18,17.2,0.0,230
2007,8,17,17.64,0.0,229
2007,8,16,18.45,1.2,228
2007,8,15,19.05,0.0,227
2007,8,14,17.75,0.0,226
2007,8,13,16.75,0.0,225
2007,8,12,16.5,0.6,224
2007,8,11,16.64,1.2,223
2007,8,10,17.14,0.0,222
2007,8,9,16.05,0.0,221
2007,8,8,18.25,0.0,220
2007,8,7,16.7,0.0,219
2007,8,6,18.05,0.0,218
2007,8,5,18.45,0.0,217
2007,8,4,17.39,0.0,216
2007,8,3,18.64,0.0,215
2007,8,2,20.45,0.0,214
2007,8,1,18.89,0.0,213
2007,7,31,17.35,0.0,212
2007,7,30,16.35,0.0,211
2007,7,29,18.85,0.8,210
2007,7,28,19.35,0.0,209
2007,7,27,19.3,0.0,208
2007,7,26,18.35,0.0,207
2007,7,25,17.05,0.0,206
2007,7,24,17.29,0.0,205
2007,7,23,17.8,5.2,204
2007,7,22,18.7,11.6,203
2007,7,21,18.0,12.6,202
2007,7,20,17.8,4.6,201
2007,7,19,18.1,1.4,200
2007,7,18,16.89,13.0,199
2007,7,17,18.64,3.6,198
2007,7,16,20.05,0.0,197
2007,7,15,21.4,0.0,196
2007,7,14,19.89,0.0,195
2007,7,13,20.3,0.0,194
2007,7,12,22.6,0.0,193
2007,7,11,23.05,0.0,192
2007,7,10,20.3,0.0,191
2007,7,9,18.0,0.0,190
2007,7,8,18.64,0.0,189
2007,7,7,18.89,0.0,188
2007,7,6,17.39,0.0,187
2007,7,5,18.8,0.0,186
2007,7,4,19.55,0.0,185
2007,7,3,19.85,0.2,184
2007,7,2,18.6,0.0,183
2007,7,1,16.5,0.0,182
2007,6,30,14.9,0.0,181
2007,6,29,16.55,2.8,180
2007,6,28,18.39,1.6,179
2007,6,27,17.1,0.0,178
2007,6,26,13.65,0.2,177
2007,6,25,13.4,0.8,176
2007,6,24,12.4,20.6,175
2007,6,23,14.89,0.0,174
2007,6,22,16.3,2.2,173
2007,6,21,17.45,0.6,172
2007,6,20,17.79,0.0,171
2007,6,19,15.45,0.0,170
2007,6,18,12.9,0.4,169
2007,6,17,14.14,1.8,168
2007,6,16,13.4,2.2,167
2007,6,15,14.85,3.8,166
2007,6,14,13.95,0.2,165
2007,6,13,15.35,0.2,164
2007,6,12,12.7,0.2,163
2007,6,11,12.15,0.0,162
2007,6,10,14.5,0.2,161
2007,6,9,12.95,18.6,160
2007,6,8,14.25,0.0,159
2007,6,7,13.75,4.4,158
2007,6,6,12.2,10.0,157
2007,6,5,14.75,1.2,156
2007,6,4,17.39,7.6,155
2007,6,3,21.0,0.4,154
2007,6,2,18.14,0.0,153
2007,6,1,17.1,0.0,152
2007,5,31,18.39,0.0,151
2007,5,30,17.55,0.0,150
2007,5,29,14.85,0.0,149
2007,5,28,12.6,0.0,148
2007,5,27,13.7,0.0,147
2007,5,26,15.85,0.0,146
2007,5,25,15.85,0.0,145
2007,5,24,13.4,0.0,144
2007,5,23,13.05,0.0,143
2007,5,22,12.5,0.0,142
2007,5,21,11.9,1.2,141
2007,5,20,9.8,13.6,140
2007,5,19,12.55,2.8,139
2007,5,18,12.7,1.4,138
2007,5,17,12.55,0.0,137
2007,5,16,14.45,0.0,136
2007,5,15,17.05,0.0,135
2007,5,14,11.64,0.0,134
2007,5,13,11.55,0.0,133
2007,5,12,12.2,0.0,132
2007,5,11,10.35,0.0,131
2007,5,10,10.6,0.0,130
2007,5,9,10.45,0.0,129
2007,5,8,13.95,0.0,128
2007,5,7,15.3,0.4,127
2007,5,6,10.1,4.4,126
2007,5,5,9.85,0.0,125
2007,5,4,9.1,0.0,124
2007,5,3,9.75,4.4,123
2007,5,2,10.45,7.4,122
2007,5,1,10.95,1.4,121
2007,4,30,10.05,0.0,120
2007,4,29,9.85,0.0,119
2007,4,28,9.65,0.0,118
2007,4,27,11.2,11.6,117
2007,4,26,9.55,11.4,116
2007,4,25,8.55,2.0,115
2007,4,24,11.3,5.4,114
2007,4,23,11.15,0.0,113
2007,4,22,12.55,2.8,112
2007,4,21,9.0,0.0,111
2007,4,20,7.75,0.0,110
